index,user_id,timestamp,text
7536,"b""1075673058931806208",2020-12-24 16:02:56,"@Pinsilwarna2 Kak Oksa, perihal pertanyaan via DM-nya Anaz cek saat ini sudah dibantu respon rekan kami dan silakan dicek kembali DM-nya ya Kak. -Anaz'"
7537,"b""1314608171143426048",2020-12-24 16:02:41,@IndiHome ENGGA KACK BECANDA KACK SUER UDH YA KACK BAYYY MUACH HEHEHEHEHHEHEHEHEHHEEHHEHEEHHEHEEHHEHEHEEH'
7538,"b""1348879400",2020-12-24 15:59:28,@IndiHome dmn di cek dunk masih masalah ni ka'
7539,"b""1075673058931806208",2020-12-24 16:01:56,@RXSCECX Halo Kak. Berkenan untuk memberikan nomor internet dan nomor HP aktifnya melalui DM kami ya Kak guna menjaga privasi pelanggan dan Ariq bantu cek. Terima kasih. -Ariq'
7540,"b""139979285",2020-12-24 16:00:38,@IndiHome Cek Dm lagi min'
7541,"b""2266031755",2020-12-24 15:59:27,"@TelkomCare Siang kak, ini saya pelanggan indihome no 146202105631 saat ini internet mati, tolong tanggapannya segera, Tks'"
7542,"b""1075673058931806208",2020-12-24 15:59:05,"@riverland1 Hai Kak Edi, untuk laporan pada jaringannya sudah Tari bantu respon Via DM ya, silakan di cek kembali dan ditunggu kabar baiknya. -Tari'"
7543,"b""1314608171143426048",2020-12-24 15:58:59,@camilaayuwdsr @IndiHome dia shombong sih'
7544,"b""1138746149043560448",2020-12-24 15:58:57,@IndiHome Sudah. Cek dm @IndiHome'
7545,"b""177060700",2020-12-24 15:58:56,"nah, gitu dong keren https://t.co/Gdl964Ppbl'"
7546,"b""1285106575263195136",2020-12-24 15:58:40,@IndiHome Sudah di DM'
7547,"b""1075673058931806208",2020-12-24 15:58:26,@ArdhoBani Kak Ardho. Duwi informasikan untuk kenaikan tagihannya dikarenakan adanya permintaan upgrade speed yang terealisasi pada tanggal 2020/11/03. Informasi selanjutnya via DM ya Kak. Terima kasi
7548,"b""1746553694",2020-12-24 15:57:41,ku kira internet di apartemen udah paling lambat terus ke rumah malah ketemu indihome-_______-'
7549,"b""1075673058931806208",2020-12-24 15:58:33,@arumpus13 jutnya ya Kak. Terima kasih    -Rasya(2/2)'
7550,"b""1075673058931806208",2020-12-24 15:58:30,"@arumpus13 Halo Kak Arumpus, mohon maaf nih jadi ga nyaman, untuk hal tersebut pada nomor tiket IN84 76 34 08 saat ini masih dalam proses, namun Kakak tidak perlu khawatir sudah Rasya bantu follow up "
7551,"b""1289531014172164096",2020-12-24 15:40:31,"Indihome, kok kamu kayak anjing sih'"
7552,"b""744682495",2020-12-24 15:40:05,@indahmiza @IndiHome Orang mana kau'
7553,"b""1816095283",2020-12-24 15:39:37,@aspacpeske @IndiHome KOK NGAMOOOK'
7554,"b""1075673058931806208",2020-12-24 15:39:35,"@tigatitikputih Hai Sobat, Gus informasikan untuk FUP kecepatan 20Mbps adalah Tujuh Ratus Lima Puluh Giga Byte sudah termasuk bonus ya Kak. Terima kasih -Gus'"
7555,"b""944017705442598912",2020-12-24 15:39:17,@IndiHome YANG LG PY TGG JWB KERJAAN GARA2 INTERNET INDIHOME  MATI JD BERANTAKAN. GMN INDIHOMEEEEEEE????INI UDH LWT  1X24 JAM..  .'
7556,"b""1212088308328583170",2020-12-24 15:37:18,"MAACIII UNTUK LAYANAN NYAAA,,, # SARANGHAE @IndiHome #PastiBeres https://t.co/JL8diffyKa'"
7557,"b""1075673058931806208",2020-12-24 15:38:21,"@FurioKensei Hai Kak Furio, mohon maaf Kakak jadi tidak nyaman, untuk laporan pada jaringannya sudah Tari bantu respon Via DM ya, silakan di cek kembali dan ditunggu kabar baiknya.\\n -Tari'"
7558,"b""1075673058931806208",2020-12-24 15:32:55,"@okyyjellyy Oke Kak Oky, ditunggu konfirmasinya kembali ya. Terima kasih -Mala'"
7559,2155830984,2020-12-24 15:32:48,"b\'mau pasang indihome tp cma grgr mau ada channel tvn:""""""""\'"
7560,"b""1075673058931806208",2020-12-24 15:32:47,"@Vdh29301210 Kak Vide, mohon maaf sebelumnya perbaikan akan dilakukan dari sisi sentral terlebih dahulu ya Kak diupayakan semaksimal mungkin segera tersolusikan berkenan untuk menunggu progres selanju"
7561,"b""1272502238309572608",2020-12-24 15:36:59,@IndiHome Cek dm ka'
7562,"b""1289531014172164096",2020-12-24 15:36:37,Indihome akhlakless'
7563,"b""944017705442598912",2020-12-24 15:34:58,@IndiHome Iyaaaaaaaaaa sampr kapannnnnnnnn ???? GANGGUANNN KOK TERUS2AN.. GILIRAN BAYAR GA PAKE NUNGGU LANGSUNG PUTUSSSS'
